#PM	#VM	#PM-U	#PM-S	#PM-I	#VM-P	VM-U	KW	strategy	T
30	16	11	19	0	16	0	2344.5200000000004	OpenOptStrategyPlacement	0.11617803573608398
30	32	19	11	0	32	0	3931.8799999999997	OpenOptStrategyPlacement	0.18012118339538574
30	48	30	0	0	48	0	6169.920000000001	OpenOptStrategyPlacement	0.3480820655822754
30	64	30	0	0	57	7	6254.240000000001	OpenOptStrategyPlacement	0.49210691452026367
30	80	30	0	0	69	11	6256.959999999999	OpenOptStrategyPlacement	0.6259310245513916
30	96	30	0	0	75	21	6061.12	OpenOptStrategyPlacement	0.7987110614776611
30	112	30	0	0	80	32	6254.239999999999	OpenOptStrategyPlacement	1.0479228496551514
30	128	30	0	0	90	38	6369.840000000001	OpenOptStrategyPlacement	1.21144700050354
30	144	30	0	0	96	48	6394.32	OpenOptStrategyPlacement	1.4523029327392578
30	160	30	0	0	104	56	6712.56	OpenOptStrategyPlacement	1.6112229824066162
30	176	30	0	0	107	69	6690.799999999999	OpenOptStrategyPlacement	1.8394391536712646
30	192	30	0	0	110	82	6637.760000000002	OpenOptStrategyPlacement	2.0550200939178467
30	208	30	0	0	114	94	6753.359999999998	OpenOptStrategyPlacement	2.3997628688812256
30	224	30	0	0	119	105	6580.64	OpenOptStrategyPlacement	2.6529510021209717
30	240	30	0	0	125	115	6690.800000000002	OpenOptStrategyPlacement	2.7997169494628906
30	256	30	0	0	126	130	6724.800000000001	OpenOptStrategyPlacement	3.1945369243621826
30	272	30	0	0	132	140	6753.360000000001	OpenOptStrategyPlacement	3.4549450874328613
30	288	30	0	0	136	152	6874.4000000000015	OpenOptStrategyPlacement	3.7769439220428467
