#PM	#VM	#PM-U	#PM-S	#PM-I	#VM-P	VM-U	KW	strategy	T
30	16	11	19	0	16	0	2344.5200000000004	OpenOptStrategyPlacement	0.11649799346923828
30	32	19	11	0	32	0	3931.8799999999997	OpenOptStrategyPlacement	0.18360090255737305
30	48	30	0	0	48	0	6169.920000000001	OpenOptStrategyPlacement	0.35086512565612793
30	64	30	0	0	57	7	6254.240000000001	OpenOptStrategyPlacement	0.48973512649536133
30	80	30	0	0	69	11	6256.959999999999	OpenOptStrategyPlacement	0.6265828609466553
30	96	30	0	0	75	21	6061.12	OpenOptStrategyPlacement	0.8087329864501953
30	112	30	0	0	80	32	6254.239999999999	OpenOptStrategyPlacement	1.0563290119171143
30	128	30	0	0	90	38	6369.840000000001	OpenOptStrategyPlacement	1.2246429920196533
30	144	30	0	0	96	48	6394.32	OpenOptStrategyPlacement	1.4721119403839111
30	160	30	0	0	104	56	6712.56	OpenOptStrategyPlacement	1.622765064239502
30	176	30	0	0	107	69	6690.799999999999	OpenOptStrategyPlacement	1.8848559856414795
30	192	30	0	0	110	82	6637.760000000002	OpenOptStrategyPlacement	2.0689918994903564
30	208	30	0	0	114	94	6753.359999999998	OpenOptStrategyPlacement	2.45969820022583
30	224	30	0	0	119	105	6580.64	OpenOptStrategyPlacement	2.7002670764923096
30	240	30	0	0	125	115	6690.800000000002	OpenOptStrategyPlacement	2.8465769290924072
30	256	30	0	0	126	130	6724.800000000001	OpenOptStrategyPlacement	3.3270671367645264
30	272	30	0	0	132	140	6753.360000000001	OpenOptStrategyPlacement	3.5981860160827637
30	288	30	0	0	136	152	6874.4000000000015	OpenOptStrategyPlacement	3.8809030055999756
