#PM	#VM	#PM-U	#PM-S	#PM-I	#VM-P	VM-U	KW	strategy	T
10	16	10	0	0	15	1	2036.2400000000002	OpenOptStrategyPlacement	0.12653899192810059
10	32	10	0	0	23	9	2009.04	OpenOptStrategyPlacement	0.1252140998840332
10	48	10	0	0	28	20	2022.64	OpenOptStrategyPlacement	0.18616104125976562
10	64	10	0	0	34	30	2249.7599999999998	OpenOptStrategyPlacement	0.2633378505706787
10	80	10	0	0	40	40	2189.9200000000005	OpenOptStrategyPlacement	0.3386800289154053
10	96	10	0	0	45	51	2353.12	OpenOptStrategyPlacement	0.39891505241394043
10	112	10	0	0	46	66	2244.3199999999997	OpenOptStrategyPlacement	0.4874532222747803
10	128	10	0	0	51	77	2274.2400000000002	OpenOptStrategyPlacement	0.537236213684082
10	144	10	0	0	53	91	2266.0799999999995	OpenOptStrategyPlacement	0.6564671993255615
10	160	10	0	0	56	104	2321.84	OpenOptStrategyPlacement	0.7171628475189209
10	176	10	0	0	60	116	2342.2400000000002	OpenOptStrategyPlacement	0.8203201293945312
10	192	10	0	0	62	130	2325.92	OpenOptStrategyPlacement	0.8657820224761963
10	208	10	0	0	62	146	2332.72	OpenOptStrategyPlacement	1.0245261192321777
10	224	10	0	0	64	160	2240.2400000000002	OpenOptStrategyPlacement	1.1081938743591309
10	240	10	0	0	69	171	2317.7599999999998	OpenOptStrategyPlacement	1.153127908706665
10	256	10	0	0	68	188	2410.24	OpenOptStrategyPlacement	1.338550090789795
10	272	10	0	0	72	200	2306.8799999999997	OpenOptStrategyPlacement	1.5497829914093018
10	288	10	0	0	72	216	2344.96	OpenOptStrategyPlacement	1.6055829524993896
