#PM	#VM	#PM-U	#PM-S	#PM-I	#VM-P	VM-U	KW	strategy	T
10	16	10	0	0	15	1	2036.2400000000002	OpenOptStrategyPlacement	0.11969590187072754
10	32	10	0	0	23	9	2009.04	OpenOptStrategyPlacement	0.12116694450378418
10	48	10	0	0	28	20	2022.64	OpenOptStrategyPlacement	0.18256402015686035
10	64	10	0	0	34	30	2249.7599999999998	OpenOptStrategyPlacement	0.2564098834991455
10	80	10	0	0	40	40	2189.9200000000005	OpenOptStrategyPlacement	0.3234989643096924
10	96	10	0	0	45	51	2353.12	OpenOptStrategyPlacement	0.3796830177307129
10	112	10	0	0	46	66	2244.3199999999997	OpenOptStrategyPlacement	0.4645259380340576
10	128	10	0	0	51	77	2274.2400000000002	OpenOptStrategyPlacement	0.5169730186462402
10	144	10	0	0	53	91	2266.0799999999995	OpenOptStrategyPlacement	0.6282999515533447
10	160	10	0	0	56	104	2321.84	OpenOptStrategyPlacement	0.6824979782104492
10	176	10	0	0	60	116	2342.2400000000002	OpenOptStrategyPlacement	0.7797501087188721
10	192	10	0	0	62	130	2325.92	OpenOptStrategyPlacement	0.8245718479156494
10	208	10	0	0	62	146	2332.72	OpenOptStrategyPlacement	0.9809820652008057
10	224	10	0	0	64	160	2240.2400000000002	OpenOptStrategyPlacement	1.0647249221801758
10	240	10	0	0	69	171	2317.7599999999998	OpenOptStrategyPlacement	1.1161611080169678
10	256	10	0	0	68	188	2410.24	OpenOptStrategyPlacement	1.2969880104064941
10	272	10	0	0	72	200	2306.8799999999997	OpenOptStrategyPlacement	1.4950549602508545
10	288	10	0	0	72	216	2344.96	OpenOptStrategyPlacement	1.554636001586914
