#PM	#VM	#PM-U	#PM-S	#PM-I	#VM-P	VM-U	KW	strategy	T
90	16	13	77	0	16	0	3186.2000000000003	OpenOptStrategyPlacement	0.1416010856628418
90	32	25	65	0	32	0	5651.560000000001	OpenOptStrategyPlacement	0.25215792655944824
90	48	38	52	0	48	0	8465.279999999999	OpenOptStrategyPlacement	0.5077259540557861
90	64	49	41	0	64	0	10617.640000000003	OpenOptStrategyPlacement	0.8141489028930664
90	80	63	27	0	80	0	13485.959999999997	OpenOptStrategyPlacement	1.2830979824066162
90	96	74	16	0	96	0	15650.559999999998	OpenOptStrategyPlacement	1.7120490074157715
90	112	85	5	0	112	0	18006.920000000006	OpenOptStrategyPlacement	2.2285008430480957
90	128	90	0	0	118	10	19193.840000000004	OpenOptStrategyPlacement	2.9970459938049316
90	144	90	0	0	125	19	19446.800000000007	OpenOptStrategyPlacement	3.5447309017181396
90	160	90	0	0	129	31	18904.159999999993	OpenOptStrategyPlacement	4.145190000534058
90	176	90	0	0	133	43	19078.239999999998	OpenOptStrategyPlacement	5.10388708114624
90	192	90	0	0	137	55	18009.28	OpenOptStrategyPlacement	5.733388900756836
90	208	90	0	0	144	64	18207.84	OpenOptStrategyPlacement	6.500123023986816
90	224	90	0	0	145	79	17627.11999999999	OpenOptStrategyPlacement	7.194849014282227
90	240	90	0	0	151	89	18232.320000000007	OpenOptStrategyPlacement	7.87713885307312
90	256	90	0	0	156	100	18670.239999999998	OpenOptStrategyPlacement	8.654498815536499
90	272	90	0	0	165	107	18901.439999999995	OpenOptStrategyPlacement	9.029668092727661
90	288	90	0	0	167	121	19097.27999999999	OpenOptStrategyPlacement	10.15005898475647
